ep,stage,done_reason,action_repeat,hits,crash,return,steps,avg_steps_per_hit,med_steps_per_hit,epsilon,alpha,q_mean,q_std,q_min,q_max,r_hit,r_progress,progress_steps,r_step,r_near_boundary,r_oob,r_stagnate,mean_return_per_step,vx_bin_counts,vy_bin_counts,theta_bin_counts,omega_bin_counts,near_vx_bin_counts,near_vy_bin_counts,near_theta_bin_counts,near_omega_bin_counts,vx_abs_p90,vy_abs_p90,theta_abs_p90,omega_abs_p90,near_omega_abs_p90
660,0,crash,1,1,1,331.30251155136875,2274,617.0,617.0,0.7188644048942786,0.1,-0.010694100521504879,2.9076428413391113,-50.83666229248047,231.93577575683594,500.0,9.026143183107717,660,-4.545999999999721,-93.17763163172931,-80.0,0.0,0.145691517832616,{1: 227},{1: 227},{1: 227},{1: 227},{1: 34},{1: 34},{1: 34},{1: 34},0.07151919381051672,0.0408782479426808,0.08319779891424176,0.06413544602730031,0.038148395116210945
670,0,max_steps,1,0,0,9.484165371510397,2500,,,0.7152781593208262,0.1,-0.01092980895191431,2.762601137161255,-49.95827865600586,192.9882049560547,0.0,14.766279102124162,893,-4.999999999999671,-0.2821137306127488,0.0,0.0,0.0037936661486041587,{1: 250},{1: 250},{1: 250},{1: 250},{1: 111},{1: 111},{1: 111},{1: 111},0.050780641076055934,0.030206519023664637,0.06377843678788256,0.07191483371905578,0.06597848571455735
680,0,max_steps,1,1,0,506.58364488551655,2500,835.0,835.0,0.7117098046837247,0.1,-0.009120332077145576,2.899393320083618,-49.95827865600586,227.77847290039062,500.0,11.581644885531018,833,-4.997999999999672,0.0,0.0,0.0,0.20263345795420662,{1: 250},{1: 250},"{1: 248, 0: 2}",{1: 250},{1: 60},{1: 60},"{0: 1, 1: 59}",{1: 60},0.062420461474838,0.03041323297748635,0.09907914484302295,0.10991730058183012,0.14204515867263806
690,0,max_steps,1,1,0,460.25637256168307,2500,1361.0,1361.0,0.7081592517292976,0.1,-0.008312622085213661,2.9960787296295166,-50.48271942138672,234.93467712402344,500.0,21.871451919086606,1485,-4.997999999999672,-56.617079357421325,0.0,0.0,0.18410254902467324,{1: 250},{1: 250},{1: 250},{1: 250},{1: 53},{1: 53},{1: 53},{1: 53},0.061315009636818116,0.03269550084253764,0.08140408101378371,0.07993198895731998,0.044656527906923864
700,0,max_steps,1,0,0,11.91025180122885,2500,,,0.7046264116491338,0.1,-0.009051241911947727,3.0042083263397217,-52.53866195678711,234.93467712402344,0.0,16.910251801228856,1354,-4.999999999999671,0.0,0.0,0.0,0.00476410072049154,{1: 250},{1: 250},{1: 250},{1: 250},{},{},{},{},0.061680319490767715,0.04497477995073787,0.08746833554720529,0.09710687463528991,
710,0,crash,1,0,1,-119.97499481553135,2456,,,0.7011111960778661,0.1,-0.010272231884300709,2.9825053215026855,-53.79808807373047,211.3557586669922,0.0,6.817237667441436,562,-4.911999999999681,-41.88023248297301,-80.0,0.0,-0.04884975358938573,{1: 245},{1: 245},{1: 245},{1: 245},{},{},{},{},0.09267303990443632,0.04703187857790468,0.12181338843226087,0.09970433944158316,
720,0,max_steps,1,1,0,500.1717852713276,2500,733.0,733.0,0.6976135170909614,0.1,-0.009951467625796795,3.0254909992218018,-55.01856231689453,235.52113342285156,500.0,5.1697852713400865,928,-4.997999999999672,0.0,0.0,0.0,0.20006871410853105,{1: 250},{1: 250},{1: 250},{1: 250},{1: 73},{1: 73},{1: 73},{1: 73},0.020192877278571865,0.022429993778843374,0.02738407295578804,0.03314937041932808,0.025999659686136795
730,0,crash,1,0,1,-145.2756852947867,2410,,,0.6941332872025221,0.1,-0.010078920051455498,3.0753748416900635,-55.55461502075195,242.8695831298828,0.0,18.26846407916089,1236,-4.819999999999691,-78.72414937394751,-80.0,0.0,-0.06028036734223515,{1: 241},{1: 241},{1: 241},{1: 241},{},{},{},{},0.06866116975996334,0.044733410764359514,0.08641271764066812,0.07702038596379529,
740,0,max_steps,1,0,0,0.08125169569278867,2500,,,0.6906704193630966,0.1,-0.010960103943943977,3.041576385498047,-55.78310775756836,214.61395263671875,0.0,5.0812516956928,1348,-4.999999999999671,0.0,0.0,0.0,3.250067827711547e-05,{1: 250},{1: 250},{1: 250},{1: 250},{},{},{},{},0.032280625947627754,0.02229941215098363,0.03818315682694574,0.03503070221671324,
750,0,max_steps,1,1,0,477.7618963507704,2500,1633.0,1633.0,0.6872248269575028,0.1,-0.011493062600493431,3.0164084434509277,-55.78310775756836,231.7844696044922,500.0,25.011586522508722,1092,-4.997999999999672,-42.25169017176705,0.0,0.0,0.19110475854030817,{1: 250},{1: 250},"{1: 243, 0: 7}",{1: 250},{1: 11},{1: 11},{1: 11},{1: 11},0.08495200484657596,0.0514549174258169,0.10158349267451774,0.11241150215206014,0.13918739153775736
760,0,crash,1,0,1,-141.527436416468,1417,,,0.6837964238026608,0.1,-0.011110465042293072,3.1231894493103027,-57.72490310668945,241.13136291503906,0.0,1.6813344622034987,316,-2.8339999999999095,-60.374770878671484,-80.0,0.0,-0.09987821906596188,{1: 141},{1: 141},"{1: 137, 0: 4}",{1: 141},{},{},{},{},0.10274061318228794,0.056362833730196106,0.1247987038679755,0.13334114011002754,
770,0,max_steps,1,1,0,516.9842373701347,2500,966.0,966.0,0.6803851241454388,0.1,-0.009764579124748707,3.2164342403411865,-58.76048278808594,247.22242736816406,500.0,21.98223737008047,1062,-4.997999999999672,0.0,0.0,0.0,0.20679369494805386,{1: 250},{1: 250},{1: 250},{1: 250},{1: 10},{1: 10},{1: 10},{1: 10},0.06602632746961767,0.02406759519389179,0.09632469552787988,0.10580927098178218,0.14962887969051242
780,0,max_steps,1,0,0,12.35741138803716,2500,,,0.6769908426605066,0.1,-0.008483635261654854,3.2726833820343018,-59.19777297973633,235.23056030273438,0.0,17.35741138803722,1323,-4.999999999999671,0.0,0.0,0.0,0.004942964555214864,{1: 250},{1: 250},{1: 250},{1: 250},{},{},{},{},0.07795297400971818,0.03218832660396323,0.11350416292909674,0.10017157036641722,
790,0,max_steps,1,0,0,11.553307710986386,2500,,,0.673613494448202,0.1,-0.008786912076175213,3.2878894805908203,-58.958404541015625,244.01666259765625,0.0,16.553307710986456,1116,-4.999999999999671,0.0,0.0,0.0,0.004621323084394555,{1: 250},{1: 250},{1: 250},{1: 250},{1: 29},{1: 29},{1: 29},{1: 29},0.07577938638999278,0.042721555262199416,0.10493969197795495,0.11305728748842464,0.06093478919488378
800,0,max_steps,1,0,0,-3.2666245078438023,2500,,,0.6702529950324074,0.1,-0.008297992870211601,3.3250622749328613,-57.30353927612305,257.3915710449219,0.0,1.7333754921560607,187,-4.999999999999671,0.0,0.0,0.0,-0.001306649803137521,{1: 250},{1: 250},{1: 250},{1: 250},{},{},{},{},0.047761227591421956,0.021880324287718772,0.046005388858622306,0.04297869097543846,
810,0,crash,1,1,1,379.68227842971754,1654,826.0,826.0,0.6669092603584367,0.1,-0.008024057373404503,3.3911893367767334,-57.37008285522461,258.67401123046875,500.0,13.438914312214807,1038,-3.3059999999998575,-50.450635882494815,-80.0,0.0,0.22955397728519802,{1: 165},{1: 165},{1: 165},{1: 165},{1: 36},{1: 36},{1: 36},{1: 36},0.05568325448533207,0.05011429552897741,0.08153477511006106,0.10673065800513556,0.09789904748127627
820,0,max_steps,1,0,0,3.2439922477998713,2500,,,0.6635822067909328,0.1,-0.008061130531132221,3.394390106201172,-57.37008285522461,247.22972106933594,0.0,8.2439922477996,1432,-4.999999999999671,0.0,0.0,0.0,0.0012975968991199485,{1: 250},{1: 250},{1: 250},{1: 250},{1: 17},{1: 17},{1: 17},{1: 17},0.07096875670515193,0.019750105954588548,0.08944550789941476,0.07796025106462935,0.05673706843980127
830,0,crash,1,0,1,-115.63608155909473,1591,,,0.660271751111776,0.1,-0.009288433007895947,3.350013017654419,-58.560176849365234,238.1114501953125,0.0,10.328620117539293,1159,-3.181999999999871,-42.78270167663413,-80.0,0.0,-0.07268138375807337,{1: 159},{1: 159},{1: 159},{1: 159},{},{},{},{},0.03308503525455731,0.051317976824400764,0.04609985872445208,0.04695091859754902,
840,0,max_steps,1,0,0,13.525503713913155,2500,,,0.6569778105180021,0.1,-0.007046186365187168,3.4626245498657227,-57.90658187866211,265.3408508300781,0.0,18.52550371391303,1532,-4.999999999999671,0.0,0.0,0.0,0.005410201485565262,{1: 250},{1: 250},{1: 250},{1: 250},{},{},{},{},0.06362954477529578,0.04051076380347501,0.10017116493975234,0.11844535708489679,
850,0,max_steps,1,0,0,3.3333248490800216,2500,,,0.6537003026197313,0.1,-0.008539457805454731,3.3742880821228027,-60.65049743652344,238.93685913085938,0.0,13.605485260241073,877,-4.999999999999671,-5.2721604111611375,0.0,0.0,0.0013333299396320086,{1: 250},{1: 250},{1: 250},{1: 250},{},{},{},{},0.07242260676382846,0.03741576078820754,0.0830206946511943,0.0992971378893252,
860,0,max_steps,1,0,0,3.4222676844527715,2500,,,0.6504391454381077,0.1,-0.010464434511959553,3.271906614303589,-60.65049743652344,224.39700317382812,0.0,8.422267684452724,1369,-4.999999999999671,0.0,0.0,0.0,0.0013689070737811085,{1: 250},{1: 250},{1: 250},{1: 250},{1: 94},{1: 94},{1: 94},{1: 94},0.025133022647551878,0.02819792675610318,0.0361758774291442,0.0410663411532358,0.043240290649732574
870,0,max_steps,1,0,0,2.267024060587427,2500,,,0.6471942574032484,0.1,-0.008565387688577175,3.346752166748047,-58.990257263183594,255.50221252441406,0.0,7.267024060587259,1186,-4.999999999999671,0.0,0.0,0.0,0.0009068096242349707,{1: 250},{1: 250},{1: 250},{1: 250},{1: 16},{1: 16},{1: 16},{1: 16},0.05466891631486319,0.031023110674951244,0.0747226381869987,0.07730466743876406,0.05631954434407642
880,0,max_steps,1,1,0,515.2146967720892,2500,435.0,435.0,0.6439655573522038,0.1,-0.006971300579607487,3.4149973392486572,-54.19676971435547,260.8918762207031,500.0,20.212696772076768,1432,-4.997999999999672,0.0,0.0,0.0,0.20608587870883566,{1: 250},{1: 250},{1: 250},{1: 250},{1: 19},{1: 19},{1: 19},{1: 19},0.064999991693216,0.03696943162672112,0.07943160531189705,0.058641382835642866,0.045626783797285506
890,0,crash,1,0,1,-153.85639515607375,2275,,,0.6407529645269272,0.1,-0.006979061756283045,3.383363962173462,-57.33522033691406,238.21534729003906,0.0,0.845372953049614,318,-4.549999999999721,-70.15176810912348,-80.0,0.0,-0.06762918468398846,{1: 227},{1: 227},{1: 227},{1: 227},{},{},{},{},0.06069679930844677,0.054117913068932516,0.07744343773824,0.06841805711734332,
900,0,max_steps,1,0,0,-2.5709009154497866,2500,,,0.637556398572254,0.1,-0.007666916586458683,3.284088134765625,-57.33522033691406,224.46762084960938,0.0,2.429099084550116,679,-4.999999999999671,0.0,0.0,0.0,-0.0010283603661799146,{1: 250},{1: 250},{1: 250},{1: 250},{},{},{},{},0.02884209470207505,0.03278023144688539,0.0394038900831847,0.03930806985344468,
910,0,max_steps,1,0,0,2.5221460937342983,2500,,,0.634375779533894,0.1,-0.007378302980214357,3.3152570724487305,-57.33522033691406,251.9470672607422,0.0,7.522146093733999,829,-4.999999999999671,0.0,0.0,0.0,0.0010088584374937193,{1: 250},{1: 250},{1: 250},{1: 250},{},{},{},{},0.06607893879807894,0.030373161850615584,0.08483682200360634,0.08315229099863236,
920,0,crash,1,1,1,405.20525747276866,2057,1548.0,1548.0,0.6312110278564291,0.1,-0.006136211566627026,3.3498952388763428,-57.33522033691406,253.5377655029297,500.0,28.112579722694573,1008,-4.111999999999769,-38.79532224993849,-80.0,0.0,0.19698845769215784,{1: 205},{1: 205},"{1: 197, 0: 8}",{1: 205},{1: 11},{1: 11},{1: 11},{1: 11},0.10981277888337711,0.050135279044210515,0.14032600687638966,0.14748235096607473,0.1803266537114968
930,0,max_steps,1,0,0,-1.337798759074925,2500,,,0.6280620643813251,0.1,-0.006780070718377829,3.3579025268554688,-57.33522033691406,252.9574737548828,0.0,3.662201240924903,667,-4.999999999999671,0.0,0.0,0.0,-0.00053511950362997,{1: 250},{1: 250},{1: 250},{1: 250},{},{},{},{},0.02991803763762884,0.02472277494256335,0.03713317190267452,0.03125140494493841,
940,0,max_steps,1,0,0,0.2604556482763896,2500,,,0.6249288103449504,0.1,-0.00835144892334938,3.332737922668457,-57.04468536376953,229.20408630371094,0.0,5.508238940528229,1425,-4.999999999999671,-0.24778329225187584,0.0,0.0,0.00010418225931055584,{1: 250},{1: 250},{1: 250},{1: 250},{},{},{},{},0.013411298818976616,0.027148781840047532,0.018409175464854776,0.02318820442684753,
950,0,max_steps,1,0,0,6.027148997427459,2500,,,0.6218111873766076,0.1,-0.007660002913326025,3.3687286376953125,-58.296478271484375,255.39166259765625,0.0,11.027148997427142,930,-4.999999999999671,0.0,0.0,0.0,0.0024108595989709835,{1: 250},{1: 250},{1: 250},{1: 250},{1: 35},{1: 35},{1: 35},{1: 35},0.05842433592510237,0.032411149489687145,0.07891744376387126,0.0864919575338692,0.09558791733494047
960,0,max_steps,1,0,0,6.719449709622117,2500,,,0.6187091174965714,0.1,-0.006496502086520195,3.3983747959136963,-59.123538970947266,235.86976623535156,0.0,11.87227944273632,915,-4.999999999999671,-0.15282973311433096,0.0,0.0,0.0026877798838488465,{1: 250},{1: 250},{1: 250},{1: 250},{1: 18},{1: 18},{1: 18},{1: 18},0.07212728682862148,0.03028523642350029,0.09400818393109076,0.09921831341018153,0.11691913842792756
970,0,max_steps,1,0,0,8.68279874526931,2500,,,0.6156225231141397,0.1,-0.007468102499842644,3.3640878200531006,-59.123538970947266,232.07321166992188,0.0,13.682798745270036,630,-4.999999999999671,0.0,0.0,0.0,0.0034731194981077237,{1: 250},{1: 250},"{1: 249, 0: 1}",{1: 250},{},{},{},{},0.06933072345453963,0.035545577540288115,0.07873635582991223,0.09747343184224068,
980,0,crash,1,0,1,-166.91875459124563,2120,,,0.6125513270256917,0.1,-0.006790501996874809,3.459202289581299,-60.0648193359375,271.8465270996094,0.0,10.894798286736398,1222,-4.239999999999755,-93.57355287798221,-80.0,0.0,-0.07873526159964417,{1: 212},{1: 212},{1: 212},{1: 212},{},{},{},{},0.05500778838454045,0.04030945221771062,0.057509984094985825,0.043612663878706166,
990,0,crash,1,0,1,-159.9280233872497,2479,,,0.6094954524127577,0.1,-0.008085913024842739,3.422646999359131,-60.0648193359375,236.7972869873047,0.0,15.683592767876872,963,-4.957999999999676,-90.65361615512666,-80.0,0.0,-0.06451311955919714,{1: 247},{1: 247},{1: 247},{1: 247},{},{},{},{},0.08582936374029637,0.034497220150759726,0.1281878432713899,0.14846665615859042,
1000,0,max_steps,1,0,0,-2.7147074561631874,2500,,,0.606454822840097,0.1,-0.007751526311039925,3.4611377716064453,-61.02690887451172,253.3179931640625,0.0,2.285292543836733,494,-4.999999999999671,0.0,0.0,0.0,-0.001085882982465275,{1: 250},{1: 250},{1: 250},{1: 250},{},{},{},{},0.06414755523033436,0.020268445065247626,0.08114627252599471,0.08180339815488091,
1010,0,max_steps,1,0,0,13.501869360710351,2500,,,0.6034293622537864,0.1,-0.00835852324962616,3.422278881072998,-59.34800720214844,235.75372314453125,0.0,18.501869360710867,1311,-4.999999999999671,0.0,0.0,0.0,0.00540074774428414,{1: 250},{1: 250},{1: 250},{1: 250},{},{},{},{},0.084575156366973,0.028789099127905553,0.11273359183531619,0.11363386564441812,
1020,0,max_steps,1,0,0,6.686213213359005,2500,,,0.6004189949793179,0.1,-0.008379273116588593,3.46614670753479,-59.34800720214844,259.79559326171875,0.0,11.686213213358986,1189,-4.999999999999671,0.0,0.0,0.0,0.002674485285343602,{1: 250},{1: 250},{1: 250},{1: 250},{},{},{},{},0.074346480033445,0.025711657332509234,0.10012307728068372,0.10446895737257843,
1030,0,max_steps,1,0,0,7.179354505787004,2500,,,0.5974236457197061,0.1,-0.007513780612498522,3.5420260429382324,-61.38446807861328,265.0478515625,0.0,12.179354505786673,815,-4.999999999999671,0.0,0.0,0.0,0.0028717418023148015,{1: 250},{1: 250},{1: 250},{1: 250},{},{},{},{},0.08282964579510943,0.031942616141849296,0.11118953579852799,0.0867881596232867,
1040,0,max_steps,1,0,0,6.333687218616374,2500,,,0.594443239553604,0.1,-0.006330640520900488,3.5829598903656006,-61.38446807861328,271.217529296875,0.0,11.33368721861607,1078,-4.999999999999671,0.0,0.0,0.0,0.00253347488744655,{1: 250},{1: 250},{1: 250},{1: 250},{},{},{},{},0.07970089108179342,0.04070065131273143,0.1112242235932248,0.12653965956878968,
1050,0,max_steps,1,1,0,508.71617769483805,2500,566.0,566.0,0.5914777019334302,0.1,-0.002933683106675744,3.736478090286255,-60.05015563964844,281.25811767578125,500.0,15.846692075484006,1138,-4.997999999999672,-2.132514380638089,0.0,0.0,0.20348647107793522,{1: 250},{1: 250},{1: 250},{1: 250},{1: 27},{1: 27},{1: 27},{1: 27},0.09298505419894872,0.033102382747695634,0.13178294768707613,0.13460173546958645,0.046787827762995955
1060,0,max_steps,1,0,0,-46.49454131164343,2500,,,0.5885269586835032,0.1,-0.002793697640299797,3.8058619499206543,-58.764869689941406,286.4179992675781,0.0,9.34885361571451,898,-4.999999999999671,-50.84339492735802,0.0,0.0,-0.018597816524657373,{1: 250},{1: 250},{1: 250},{1: 250},{},{},{},{},0.09148685500530776,0.03483747392651594,0.13698009556113694,0.15134607605129285,
1070,0,max_steps,1,0,0,15.610525518669352,2500,,,0.5855909359981866,0.1,-0.004409606568515301,3.800056219100952,-58.764869689941406,286.4179992675781,0.0,20.610525518669377,1029,-4.999999999999671,0.0,0.0,0.0,0.006244210207467741,{1: 250},{1: 250},"{1: 235, 2: 15}",{1: 250},{},{},{},{},0.11559979429982259,0.030258825725480203,0.15581783507764638,0.15670297709586475,
1080,0,max_steps,1,0,0,17.201866510011513,2500,,,0.582669560440043,0.1,-0.004822343587875366,3.7779736518859863,-61.954078674316406,266.8486633300781,0.0,23.612672932461166,1032,-4.999999999999671,-1.4108064224504189,0.0,0.0,0.006880746604004605,{1: 250},{1: 250},{1: 250},{1: 250},{1: 40},{1: 40},{1: 40},{1: 40},0.0904328440003047,0.040308648580596705,0.11040411763460381,0.09668964613065657,0.11432407656841759
1090,0,max_steps,1,0,0,-2.0329832331472706,2500,,,0.5797627589379976,0.1,-0.005132975988090038,3.7136731147766113,-60.651214599609375,264.7528381347656,0.0,3.2359965711578154,403,-4.999999999999671,-0.2689798043050847,0.0,0.0,-0.0008131932932589082,{1: 250},{1: 250},"{1: 241, 0: 9}",{1: 250},{},{},{},{},0.1130489765996315,0.031728511038773256,0.1319964326158418,0.14273681140426087,
1100,0,max_steps,1,0,0,2.092816150516771,2500,,,0.5768704587855094,0.1,-0.005929150152951479,3.7126426696777344,-60.651214599609375,264.7528381347656,0.0,7.092816150516628,816,-4.999999999999671,0.0,0.0,0.0,0.0008371264602067085,{1: 250},{1: 250},{1: 250},{1: 250},{1: 35},{1: 35},{1: 35},{1: 35},0.04146599656777823,0.05050505330349702,0.056214490337954434,0.06006248458213699,0.06228413538857108
1110,0,max_steps,1,0,0,13.234485633855575,2500,,,0.5739925876387535,0.1,-0.006510288454592228,3.742450714111328,-62.493896484375,279.39886474609375,0.0,18.234485633856362,759,-4.999999999999671,0.0,0.0,0.0,0.00529379425354223,{1: 250},{1: 250},{1: 250},{1: 250},{},{},{},{},0.08130713508671689,0.03414114292530554,0.118310685272363,0.09088063262486627,
1120,0,max_steps,1,0,0,2.9037852282813925,2500,,,0.5711290735148113,0.1,-0.008071216754615307,3.7206573486328125,-63.92727279663086,279.39886474609375,0.0,7.903785228281118,1413,-4.999999999999671,0.0,0.0,0.0,0.001161514091312557,{1: 250},{1: 250},{1: 250},{1: 250},{1: 166},{1: 166},{1: 166},{1: 166},0.032888367592382804,0.024481839781625693,0.04609684175466256,0.0582110086758906,0.03127068114719192
1130,0,max_steps,1,0,0,20.47515369740939,2500,,,0.5682798447898704,0.1,-0.006990370806306601,3.7436399459838867,-63.92727279663086,261.4674987792969,0.0,25.47515369740914,1206,-4.999999999999671,0.0,0.0,0.0,0.008190061478963756,{1: 250},{1: 250},"{1: 231, 0: 19}",{1: 250},{},{},{},{},0.14923686607137376,0.030031523188010587,0.17126857327644127,0.1806864523220582,
1140,0,crash,1,0,1,-160.70175841858816,1629,,,0.5654448301974317,0.1,-0.00727452477440238,3.731112241744995,-65.48091125488281,258.3345031738281,0.0,17.143939772954518,806,-3.257999999999863,-94.58769819154227,-80.0,0.0,-0.09865055765413637,{1: 162},{1: 162},"{1: 155, 0: 7}",{1: 162},{},{},{},{},0.1194907495132534,0.0619356802376364,0.15502953385083043,0.14180928154444009,
1150,0,max_steps,1,0,0,30.011227820128223,2500,,,0.5626239588265294,0.1,-0.007574623450636864,3.754103422164917,-65.5760726928711,280.3663635253906,0.0,35.01122782012781,1144,-4.999999999999671,0.0,0.0,0.0,0.01200449112805129,{1: 250},{1: 250},"{1: 248, 0: 2}",{1: 250},{},{},{},{},0.12830755364685206,0.058985067734295085,0.1426781996833835,0.12072383658484125,
1160,0,max_steps,1,0,0,11.85988714465609,2500,,,0.5598171601199543,0.1,-0.00935126282274723,3.643105983734131,-65.5760726928711,252.4116668701172,0.0,16.85988714465653,885,-4.999999999999671,0.0,0.0,0.0,0.004743954857862436,{1: 250},{1: 250},"{1: 241, 2: 4, 0: 5}",{1: 250},{},{},{},{},0.0917480941329419,0.04758642417815567,0.14348940143452008,0.12408373456681294,
1170,0,max_steps,1,0,0,0.3380158060610745,2500,,,0.557024363872492,0.1,-0.009922093711793423,3.6003525257110596,-65.92193603515625,265.0827941894531,0.0,5.338015806061065,1163,-4.999999999999671,0.0,0.0,0.0,0.0001352063224244298,{1: 250},{1: 250},{1: 250},{1: 250},{},{},{},{},0.04132063321066832,0.022254553075348755,0.05022294598919948,0.04826986962613021,
