ep,stage,done_reason,action_repeat,hits,crash,return,steps,avg_steps_per_hit,med_steps_per_hit,epsilon,alpha,q_mean,q_std,q_min,q_max,r_hit,r_progress,progress_steps,r_step,r_near_boundary,r_oob,r_stagnate,mean_return_per_step,dx_bin_counts,dy_bin_counts,vx_bin_counts,vy_bin_counts,theta_bin_counts,omega_bin_counts,vx_abs_p50,vy_abs_p50,theta_abs_p50,omega_abs_p50,vx_abs_p90,vy_abs_p90,theta_abs_p90,omega_abs_p90,near_vx_abs_p90,near_vy_abs_p90,near_theta_abs_p90,near_omega_abs_p90
520,0,max_steps,1,0,0,1.1632653218274223,2500,,,0.7710014523680259,0.1,-0.026074670255184174,2.2895734310150146,-48.5642204284668,197.6535186767578,0.0,6.1632653218271924,1041,-4.999999999999671,0.0,0.0,0.0,0.0004653061287309689,{1: 250},"{2: 78, 3: 41, 1: 74, 0: 57}",{1: 250},{1: 250},{1: 250},{1: 250},0.013242011374231562,0.020376726841731828,0.014104094780450445,0.01601430773834242,0.030647266221816256,0.04156401610146623,0.041877791934190035,0.036977194182246875,,,,
530,0,max_steps,1,0,0,2.6056388476626955,2500,,,0.7671551073176169,0.1,-0.026484403759241104,2.3480069637298584,-48.5642204284668,201.80178833007812,0.0,7.605638847662468,1439,-4.999999999999671,0.0,0.0,0.0,0.0010422555390650781,{5: 250},"{1: 37, 2: 157, 3: 56}",{1: 250},{1: 250},{1: 250},{1: 250},0.007759391337328116,0.007063744641500365,0.01212484014647312,0.013144991198696259,0.021658345814942123,0.02618600827457378,0.031328638117512,0.041943369728743074,,,,
540,0,max_steps,1,0,0,-45.197650135171244,2500,,,0.7633279507787228,0.1,-0.02683805115520954,2.4069435596466064,-46.11201095581055,200.70297241210938,0.0,3.927861234515236,538,-4.999999999999671,-44.12551136968642,0.0,0.0,-0.018079060054068497,"{2: 126, 1: 39, 3: 85}","{1: 15, 0: 235}",{1: 250},{1: 250},{1: 250},{1: 250},0.01925952172323058,0.021595723546697733,0.01944531750733218,0.020482371489640334,0.05525723036731041,0.03457030879279137,0.06992295300351609,0.05325119933175072,,,,
550,0,max_steps,1,0,0,3.032402108393563,2500,,,0.7595198870243695,0.1,-0.027266547083854675,2.4038641452789307,-45.61834716796875,200.70297241210938,0.0,8.032402108393281,1199,-4.999999999999671,0.0,0.0,0.0,0.001212960843357425,{2: 250},"{1: 97, 2: 116, 3: 19, 0: 18}",{1: 250},{1: 250},{1: 250},{1: 250},0.008352416424722283,0.01688558508708333,0.012181702948783023,0.011422122095945288,0.023677603621972416,0.04414528821924578,0.032944255476614275,0.028290559382399473,,,,
560,0,max_steps,1,0,0,-43.76366460002189,2500,,,0.7557308208051414,0.1,-0.027038123458623886,2.5205228328704834,-48.72146987915039,212.5809326171875,0.0,3.1946408226552316,725,-4.999999999999671,-41.95830542267708,0.0,0.0,-0.017505465840008755,"{5: 61, 4: 189}","{3: 103, 2: 59, 1: 37, 0: 51}",{1: 250},{1: 250},{1: 250},{1: 250},0.009478664376341966,0.01905777913970247,0.011196150423465109,0.013742121753884695,0.016928066537159128,0.0314557473688457,0.025786433322946455,0.032362372976416004,,,,
570,0,max_steps,1,0,0,4.912817353648903,2500,,,0.751960657346801,0.1,-0.027821671217679977,2.525899648666382,-48.72146987915039,212.5809326171875,0.0,11.21898939158269,1137,-4.999999999999671,-1.3061720379338135,0.0,0.0,0.001965126941459561,"{5: 95, 4: 155}","{5: 11, 4: 39, 3: 110, 2: 90}",{1: 250},{1: 250},{1: 250},{1: 250},0.0067351347230898365,0.016514818921404863,0.011676829128755355,0.012621437787903101,0.03124482716063031,0.0325681685648435,0.04024336400040022,0.03892702250747633,,,,
580,0,crash,1,0,1,-172.34124059026362,2327,,,0.748209302347916,0.1,-0.02812478132545948,2.5460124015808105,-49.892967224121094,215.1334991455078,0.0,3.86570475663523,640,-4.6539999999997095,-91.55294534689868,-80.0,0.0,-0.07406155590471149,"{6: 142, 5: 49, 4: 41}","{1: 49, 0: 183}",{1: 232},{1: 232},{1: 232},{1: 232},0.02424969791001283,0.024243624840559665,0.022967692318232175,0.025210419328721725,0.05819225264757021,0.04224131052151785,0.06985838474527152,0.056773244298937486,,,,
590,0,max_steps,1,0,0,7.482744524276545,2500,,,0.7444766619775032,0.1,-0.028521407395601273,2.5485141277313232,-47.886722564697266,215.1334991455078,0.0,12.482744524276415,1054,-4.999999999999671,0.0,0.0,0.0,0.002993097809710618,"{1: 144, 0: 106}","{3: 32, 2: 86, 1: 132}",{1: 250},{1: 250},{1: 250},{1: 250},0.017572348366075463,0.018003730811292154,0.025633732581475256,0.03215218179589875,0.045242881878271524,0.037638615300403994,0.06129372925205501,0.062383303235194386,,,,
600,0,max_steps,1,0,0,2.407146262298867,2500,,,0.7407626428726788,0.1,-0.028038933873176575,2.6050984859466553,-47.9277458190918,215.24148559570312,0.0,7.407146262298686,1131,-4.999999999999671,0.0,0.0,0.0,0.0009628585049195468,"{3: 166, 2: 84}","{1: 72, 2: 112, 3: 20, 0: 46}",{1: 250},{1: 250},{1: 250},{1: 250},0.010453050784361703,0.01701102503536127,0.014493888245159292,0.01896003008036777,0.03038144801109146,0.03234619478692892,0.04217496739137894,0.04366669841067965,,,,
610,0,max_steps,1,1,0,513.3004048177374,2500,1975.0,1975.0,0.737067152136325,0.1,-0.028135130181908607,2.6344945430755615,-47.9277458190918,222.15765380859375,500.0,18.29840481773369,1488,-4.997999999999672,0.0,0.0,0.0,0.20532016192709499,"{2: 187, 3: 10, 6: 33, 5: 20}","{3: 155, 2: 95}",{1: 250},{1: 250},{1: 250},{1: 250},0.01214437680340238,0.01715639046170809,0.018367041343706238,0.021612876208483678,0.05227168720632547,0.02813876175774664,0.0705827082102731,0.0662185033572311,0.0616469547825877,0.05572341588314081,0.03223132159790982,0.07059374082536905
620,0,crash,1,0,1,-114.8869750065027,1820,,,0.7333900973347661,0.1,-0.029293768107891083,2.6444854736328125,-49.9263801574707,222.15765380859375,0.0,5.6904609705915625,628,-3.6399999999998207,-36.9374359770944,-80.0,0.0,-0.06312471154203445,"{5: 129, 4: 53}","{3: 26, 2: 67, 1: 41, 0: 48}",{1: 182},{1: 182},{1: 182},{1: 182},0.02788758233666194,0.021129608877260182,0.04204765460740708,0.04082392967334446,0.05386813321261822,0.06568725931895619,0.0675674001488972,0.07606612598265508,,,,
630,0,crash,1,0,1,-163.70028917064732,2492,,,0.7297313864954562,0.1,-0.028503086417913437,2.7420928478240967,-50.299617767333984,228.84939575195312,0.0,5.925974477381538,750,-4.983999999999673,-84.64226364802889,-80.0,0.0,-0.06569032470732236,"{5: 103, 4: 136, 3: 10}","{3: 75, 2: 34, 1: 54, 0: 86}",{1: 249},{1: 249},{1: 249},{1: 249},0.020942384263764068,0.019722379969353332,0.03432151636412116,0.025282931653244876,0.0701949475024785,0.030326219327468432,0.09899092888116595,0.10598957126333655,,,,
640,0,crash,1,0,1,-172.8018165838862,2323,,,0.7260909281046787,0.1,-0.02920566126704216,2.749812126159668,-53.22776412963867,228.84939575195312,0.0,0.5394252231825047,142,-4.64599999999971,-88.69524180706883,-80.0,0.0,-0.07438735109078183,"{2: 205, 3: 27}","{1: 32, 0: 200}",{1: 232},{1: 232},{1: 232},{1: 232},0.009511346483827402,0.018441983260370096,0.011585408314730917,0.013308469303626622,0.020036069698289572,0.04506921084662307,0.026988504196202606,0.028888465474716133,,,,
650,0,max_steps,1,0,0,-83.70012312286528,2500,,,0.7224686311052574,0.1,-0.02935408055782318,2.7727694511413574,-53.22776412963867,232.55844116210938,0.0,0.57629861756201,317,-4.999999999999671,-79.27642174042754,0.0,0.0,-0.03348004924914611,"{4: 195, 3: 55}","{3: 67, 2: 55, 1: 49, 0: 79}",{1: 250},{1: 250},{1: 250},{1: 250},0.009491134516721275,0.01996390064030426,0.01389748461863714,0.01662756730305153,0.035667209264391916,0.03073741435853413,0.05246528197915565,0.0636782805536601,,,,
660,0,crash,1,0,1,-131.59858745808978,2471,,,0.7188644048942786,0.1,-0.02912980690598488,2.817615509033203,-54.326942443847656,233.7000274658203,0.0,15.33902554691402,951,-4.941999999999678,-61.99561300500304,-80.0,0.0,-0.05325721872039246,"{5: 143, 4: 104}","{5: 5, 4: 34, 3: 113, 2: 60, 1: 35}",{1: 247},{1: 247},{1: 247},{1: 247},0.01728227791413336,0.02204080259855288,0.02200828903696236,0.02800461269016001,0.06489038239882625,0.034457216562274864,0.08135728233667976,0.07338733755802537,,,,
670,0,max_steps,1,0,0,-59.33676046501717,2500,,,0.7152781593208262,0.1,-0.02925003692507744,2.7829017639160156,-54.326942443847656,210.3199920654297,0.0,0.22309273804993757,119,-4.999999999999671,-54.55985320306731,0.0,0.0,-0.02373470418600687,"{3: 63, 2: 81, 1: 64, 0: 42}","{1: 7, 0: 243}",{1: 250},{1: 250},{1: 250},{1: 250},0.026529175386114757,0.019437124012346235,0.038465763155349234,0.03153609416183008,0.06839997484487265,0.03252376864896984,0.0746041560523114,0.06832785665393788,,,,
680,0,crash,1,0,1,-141.85946271386473,1422,,,0.7117098046837247,0.1,-0.030902283266186714,2.655425548553467,-55.19520950317383,198.2764892578125,0.0,9.515004100698427,820,-2.8439999999999084,-68.53046681456331,-80.0,0.0,-0.09976052230229587,"{5: 129, 6: 13}","{5: 19, 4: 14, 3: 52, 2: 45, 1: 12}",{1: 142},{1: 142},{1: 142},{1: 142},0.017769228681676207,0.03132600664891919,0.02554621875674192,0.019377983999669807,0.04363930252282299,0.06003185992215396,0.055948142321292645,0.05453186640147558,,,,
690,0,crash,1,0,1,-173.61533884820113,2239,,,0.7081592517292976,0.1,-0.030870184302330017,2.7267889976501465,-55.19520950317383,199.33102416992188,0.0,2.2522694826729963,643,-4.477999999999729,-91.38960833087405,-80.0,0.0,-0.07754146442527965,"{5: 166, 6: 57}","{3: 56, 2: 29, 1: 60, 0: 78}",{1: 223},{1: 223},{1: 223},{1: 223},0.008419892346007228,0.023728959487190237,0.013585574426363328,0.01551947235726766,0.06759610587488435,0.03801124083843863,0.07348228360459334,0.06375612366934227,,,,
700,0,max_steps,1,0,0,-3.1506474600990164,2500,,,0.7046264116491338,0.1,-0.03109387494623661,2.693073272705078,-55.19520950317383,195.66441345214844,0.0,1.849352539900726,547,-4.999999999999671,0.0,0.0,0.0,-0.0012602589840396065,"{5: 201, 6: 49}","{3: 110, 2: 61, 1: 79}",{1: 250},{1: 250},{1: 250},{1: 250},0.006687921610175859,0.017386113198715702,0.009857375687188788,0.013606528420089933,0.0222867620318634,0.027767611320133168,0.02773782686735511,0.03456182479794781,,,,
710,0,max_steps,1,0,0,-2.855234038671464,2500,,,0.7011111960778661,0.1,-0.030562609434127808,2.728400707244873,-55.19520950317383,224.91973876953125,0.0,2.144765961328365,814,-4.999999999999671,0.0,0.0,0.0,-0.0011420936154685857,{6: 250},"{4: 33, 3: 94, 2: 98, 1: 25}",{1: 250},{1: 250},{1: 250},{1: 250},0.006317317920853005,0.016746584029560384,0.009116726165352607,0.011049953669427223,0.025873857043268184,0.02543284674440445,0.03519712327423054,0.035482371573718516,,,,
720,0,max_steps,1,0,0,6.3266823676691715,2500,,,0.6976135170909614,0.1,-0.0309230238199234,2.7261016368865967,-55.19520950317383,224.91973876953125,0.0,11.326682367669028,821,-4.999999999999671,0.0,0.0,0.0,0.0025306729470676685,"{3: 62, 4: 188}","{1: 37, 0: 213}",{1: 250},{1: 250},{1: 250},{1: 250},0.00954065597071252,0.022623127746434282,0.01406341342070281,0.015236228405574733,0.028303583991709486,0.04642144330133837,0.053450074669683295,0.05961079947750527,,,,
730,0,max_steps,1,0,0,2.978854977684879,2500,,,0.6941332872025221,0.1,-0.03159003332257271,2.6343894004821777,-52.911529541015625,186.69480895996094,0.0,7.978854977684561,918,-4.999999999999671,0.0,0.0,0.0,0.0011915419910739516,"{1: 233, 2: 17}","{2: 114, 3: 20, 1: 17, 0: 99}",{1: 250},{1: 250},{1: 250},{1: 250},0.005547502552718445,0.016158764390761658,0.007606583132641889,0.01167414309654804,0.025740951346076627,0.034372966939084766,0.032904691499360705,0.03850761767420402,,,,
740,0,max_steps,1,0,0,-17.56911163418707,2500,,,0.6906704193630966,0.1,-0.032088954001665115,2.6882619857788086,-56.396888732910156,217.69017028808594,0.0,4.680976240692718,766,-4.999999999999671,-17.250087874879913,0.0,0.0,-0.007027644653674828,{4: 250},"{3: 119, 2: 40, 1: 53, 0: 38}",{1: 250},{1: 250},{1: 250},{1: 250},0.005668196239803691,0.017169534886352946,0.00831131160396357,0.011253888012877574,0.012915100449266293,0.026275928815038898,0.01982566728440406,0.027384457768051998,,,,
750,0,max_steps,1,0,0,-34.05969036959728,2500,,,0.6872248269575028,0.1,-0.03254392743110657,2.68880033493042,-57.21844482421875,217.69017028808594,0.0,2.1454952012820883,480,-4.999999999999671,-31.20518557087949,0.0,0.0,-0.013623876147838911,"{2: 101, 3: 48, 4: 90, 5: 11}","{3: 13, 2: 40, 1: 54, 0: 143}",{1: 250},{1: 250},{1: 250},{1: 250},0.01895168984461036,0.02026063553458401,0.025605166734557705,0.02932362174800717,0.06782478864700603,0.034790781984746215,0.0877928353882177,0.06437762647833355,,,,
760,0,max_steps,1,0,0,-14.677290934372362,2500,,,0.6837964238026608,0.1,-0.03391144424676895,2.698096990585327,-59.840850830078125,217.69017028808594,0.0,13.586178386038226,1114,-4.999999999999671,-23.26346932041005,0.0,0.0,-0.0058709163737489444,"{2: 202, 1: 48}","{5: 12, 4: 25, 3: 158, 2: 46, 1: 9}",{1: 250},{1: 250},{1: 250},{1: 250},0.016447489340948515,0.01869301403245165,0.02545012470805858,0.025729264445940463,0.04771566264130225,0.030935518514228235,0.06449223838857655,0.06050201099726202,,,,
770,0,max_steps,1,0,0,5.1107615463202425,2500,,,0.6803851241454388,0.1,-0.03496484085917473,2.699188232421875,-59.840850830078125,217.69017028808594,0.0,10.110761546320054,985,-4.999999999999671,0.0,0.0,0.0,0.002044304618528097,"{5: 179, 6: 71}","{2: 6, 1: 80, 0: 164}",{1: 250},{1: 250},{1: 250},{1: 250},0.018059289182560126,0.018833240256373757,0.024997176483879648,0.03094334407496829,0.0512970191633189,0.03558304638274894,0.06977091851032484,0.06152640105110952,,,,
780,0,max_steps,1,0,0,4.85515104268742,2500,,,0.6769908426605066,0.1,-0.035288602113723755,2.7034835815429688,-59.840850830078125,217.69017028808594,0.0,9.855151042687181,664,-4.999999999999671,0.0,0.0,0.0,0.001942060417074968,"{1: 188, 0: 62}","{1: 40, 0: 210}",{1: 250},{1: 250},{1: 250},{1: 250},0.013700662394861379,0.015542680726084033,0.01573705329275974,0.016757985843248134,0.03820112352621632,0.024756915757566698,0.052040191634034415,0.05273328989843914,,,,
790,0,max_steps,1,0,0,11.938782921612054,2500,,,0.673613494448202,0.1,-0.03456658124923706,2.7407147884368896,-59.840850830078125,219.56146240234375,0.0,17.875454048889527,1348,-4.999999999999671,-0.9366711272773621,0.0,0.0,0.0047755131686448215,"{6: 195, 5: 55}","{3: 123, 2: 50, 1: 66, 0: 11}",{1: 250},{1: 250},{1: 250},{1: 250},0.033129569108826695,0.01960418974357123,0.051091730935935414,0.049992562717388236,0.0813648792620155,0.040905792567298725,0.11406131808954345,0.124290381427854,,,,
800,0,max_steps,1,1,0,473.42191440780397,2500,811.0,811.0,0.6702529950324074,0.1,-0.03468481823801994,2.750575065612793,-59.840850830078125,220.15101623535156,500.0,6.52890272482564,736,-4.997999999999672,-28.10898831700993,0.0,0.0,0.1893687657631216,"{3: 81, 4: 156, 5: 13}","{5: 9, 4: 57, 3: 15, 1: 26, 0: 143}",{1: 250},{1: 250},{1: 250},{1: 250},0.00962364419217828,0.017963793542583213,0.012315986391130117,0.014454357675327548,0.025163466096519937,0.030360263035636503,0.029763822156454837,0.02640265667147821,0.00775178215738201,0.02569883647396678,0.01121333882178056,0.009530921560759074
810,0,max_steps,1,0,0,2.6980443478616905,2500,,,0.6669092603584367,0.1,-0.03435131907463074,2.78291916847229,-59.840850830078125,222.1168670654297,0.0,7.698044347861562,811,-4.999999999999671,0.0,0.0,0.0,0.0010792177391446762,"{3: 184, 4: 66}","{2: 62, 1: 159, 0: 29}",{1: 250},{1: 250},{1: 250},{1: 250},0.01828467402351949,0.018554960186905032,0.027469559492866343,0.02891822381529994,0.05293858343803117,0.03839676971523093,0.07389024892903859,0.06686157061946604,,,,
820,0,max_steps,1,0,0,1.6222781158657043,2500,,,0.6635822067909328,0.1,-0.03496413677930832,2.8406076431274414,-61.52222442626953,225.9568328857422,0.0,6.622278115865645,1165,-4.999999999999671,0.0,0.0,0.0,0.0006489112463462817,{4: 250},"{3: 101, 2: 117, 1: 32}",{1: 250},{1: 250},{1: 250},{1: 250},0.0061731456433698675,0.0182855179244873,0.008983917186782493,0.013472172778138532,0.014837956787853651,0.029272299349364123,0.019786014037460994,0.024605596100535625,,,,
830,0,max_steps,1,0,0,-102.96609871913631,2500,,,0.660271751111776,0.1,-0.03312106430530548,2.9173882007598877,-61.52222442626953,231.12353515625,0.0,17.558895455066324,1040,-4.999999999999671,-115.52499417420226,0.0,0.0,-0.041186439487654526,"{1: 62, 0: 10, 2: 178}","{5: 33, 4: 30, 3: 94, 2: 68, 1: 25}",{1: 250},{1: 250},{1: 250},{1: 250},0.016550356852722325,0.017353870959840017,0.025126747586892803,0.027837559889759708,0.061875347540649786,0.03235327734202119,0.07881720815450849,0.08190875662938751,,,,
840,0,crash,1,1,1,324.089019851428,2097,511.0,511.0,0.6569778105180021,0.1,-0.03324436396360397,2.9349935054779053,-59.97634506225586,235.8175506591797,500.0,17.290240187283803,1312,-4.19199999999976,-109.0092203358531,-80.0,0.0,0.1545488888180391,"{3: 51, 0: 42, 1: 112, 2: 4}","{4: 62, 3: 64, 2: 25, 1: 58}",{1: 209},{1: 209},{1: 209},{1: 209},0.013180690688829102,0.02289939168107585,0.018103373815060376,0.021617425747030652,0.08306144900815668,0.04196019299462291,0.11518076716239713,0.13118311452155387,0.016452495689198533,0.019975619740574924,0.02190759254272019,0.020760956027760683
850,0,crash,1,0,1,-180.63452935410282,2411,,,0.6537003026197313,0.1,-0.032524675130844116,3.043508768081665,-59.97634506225586,236.9537353515625,0.0,2.546846681477732,801,-4.821999999999691,-98.35937603558072,-80.0,0.0,-0.07492099931733838,"{4: 82, 5: 37, 6: 122}","{4: 31, 3: 127, 2: 15, 1: 41, 0: 27}",{1: 241},{1: 241},{1: 241},{1: 241},0.007668513211051165,0.017729157495463107,0.014026100334258166,0.01251116600222479,0.04095040607616732,0.039605708837132866,0.04677968578085468,0.03594392693218376,,,,
860,0,crash,1,0,1,-164.24871907761673,1545,,,0.6504391454381077,0.1,-0.0303961168974638,3.1761984825134277,-58.88999938964844,257.158447265625,0.0,7.559067390292439,955,-3.0899999999998813,-88.71778646790918,-80.0,0.0,-0.10630985053567425,"{1: 125, 0: 29}","{5: 17, 4: 29, 3: 46, 2: 44, 1: 18}",{1: 154},{1: 154},{1: 154},{1: 154},0.00890812471271476,0.027531774579895463,0.015122045006732117,0.020254510547651598,0.022812636324809184,0.05574094106907519,0.02853868964573912,0.04345679122368836,,,,
870,0,max_steps,1,0,0,4.083107790988948,2500,,,0.6471942574032484,0.1,-0.031180191785097122,3.1675608158111572,-58.88999938964844,235.0979766845703,0.0,9.083107790988608,1068,-4.999999999999671,0.0,0.0,0.0,0.0016332431163955793,"{2: 210, 3: 40}","{1: 70, 2: 60, 3: 105, 0: 15}",{1: 250},{1: 250},{1: 250},{1: 250},0.014371562629894644,0.01393667039231555,0.015619268589971872,0.011514305063725739,0.022934377844469677,0.053764148153317246,0.02849245119333257,0.027848104682787006,0.023075904148068795,0.017586823603086728,0.021981837551158297,0.02473814635511507
880,0,max_steps,1,1,0,462.8803549387312,2500,513.0,513.0,0.6439655573522038,0.1,-0.030121177434921265,3.228226661682129,-58.50348663330078,259.8690185546875,500.0,19.992223472183845,1329,-4.997999999999672,-52.11386853345571,0.0,0.0,0.18515214197549248,"{3: 36, 2: 72, 0: 127, 1: 15}","{4: 29, 3: 22, 2: 7, 1: 102, 0: 90}",{1: 250},{1: 250},{1: 250},{1: 250},0.024288606322678638,0.01855739698121437,0.035503057845953374,0.036062957344474594,0.0732552469668022,0.03809281527225895,0.08210437634451731,0.07698223140618496,0.052687565010276174,0.03754564638618358,0.06798794285379746,0.08314178419487601
890,0,max_steps,1,0,0,3.576740461598159,2500,,,0.6407529645269272,0.1,-0.03070843406021595,3.1882877349853516,-58.50348663330078,235.5933380126953,0.0,8.576740461597895,1129,-4.999999999999671,0.0,0.0,0.0,0.0014306961846392635,"{2: 34, 3: 24, 4: 192}","{4: 89, 5: 21, 3: 140}",{1: 250},{1: 250},{1: 250},{1: 250},0.008495887439722632,0.016744771895541567,0.008382823176915704,0.012062642885570645,0.06637144473708424,0.023420473285592075,0.06497767917742932,0.049348967695905195,,,,
900,0,max_steps,1,0,0,7.523393834623611,2500,,,0.637556398572254,0.1,-0.029368028044700623,3.215085744857788,-58.50348663330078,236.43695068359375,0.0,12.523393834623487,804,-4.999999999999671,0.0,0.0,0.0,0.003009357533849444,"{3: 163, 4: 87}","{2: 37, 1: 86, 0: 127}",{1: 250},{1: 250},{1: 250},{1: 250},0.009400270989010803,0.027838430587609302,0.010605847947336624,0.012700799501831575,0.07415644924801448,0.054382669633388205,0.08706831094211702,0.06587978684974533,,,,
